Time,Bytes
0.0772609710693,22890
0.0750279426575,22893
0.0729839801788,22896
0.560101985931,22899
0.386275053024,22902
0.11750793457,22905
0.113271951675,22908
0.0773601531982,22911
0.0761821269989,22914
0.0764741897583,22917
0.0745258331299,22920
0.0739569664001,22922
0.0767378807068,22924
0.0740869045258,22926
0.0736639499664,22928
0.0738508701324,22930
0.0734000205994,22932
0.0743181705475,22934
0.0737009048462,22936
0.0745179653168,22938
0.08509516716,22940
0.0754251480103,22942
0.0779588222504,22944
0.0755431652069,22946
0.0748159885406,22948
0.0748839378357,22950
0.075973033905,22952
0.0750250816345,22954
0.0751538276672,22956
0.0779139995575,22958
0.0798070430756,22960
0.0764598846436,22962
0.0769221782684,22964
0.0756897926331,22966
0.0760889053345,22968
0.0758481025696,22970
0.0780589580536,22972
0.0784978866577,22974
0.0762689113617,22976
0.0759007930756,22978
0.0757529735565,22980
0.0800540447235,22982
0.0885009765625,22984
0.0769860744476,22986
0.077045917511,22988
0.0767469406128,22990
0.077173948288,22992
0.0768821239471,22994
0.0777788162231,22996
0.204502105713,22998
0.132546901703,23000
0.131011009216,23002
0.158627033234,23004
1.1932759285,23006
0.132900953293,23008
0.194525003433,23010
0.209194898605,23012
0.13805103302,23014
0.143050193787,23016
0.113004922867,23018
0.0785350799561,23020
0.0778770446777,23022
0.0844728946686,23024
0.0789589881897,23026
0.078840970993,23028
0.0780069828033,23030
0.0788669586182,23032
0.0781109333038,23034
0.0790460109711,23036
0.0789999961853,23038
0.081444978714,23040
0.0787758827209,23042
0.078540802002,23044
0.0830910205841,23046
0.080041885376,23048
0.0792710781097,23050
0.0794570446014,23052
0.129729032516,23054
0.129100084305,23056
0.0811908245087,23058
0.079185962677,23060
0.0837550163269,23062
0.0792949199677,23064
0.080570936203,23066
0.0834910869598,23068
0.0811660289764,23070
0.0834369659424,23072
0.0813598632812,23074
0.0809750556946,23076
0.0811660289764,23078
0.0809319019318,23080
0.0809400081635,23082
0.0806379318237,23084
0.0811350345612,23086
0.0840919017792,23088
0.0868489742279,23090
0.081344127655,23092
0.0818829536438,23094
0.0814778804779,23096
0.0822639465332,23098
